link_id,time_index,utilization,latency_proxy,queue_proxy,variance,is_missing,staleness_count,disagreement,util_original,confidence
HSTNng__KSCYng,516,1.046241,500.0,2442.708,0.118971,False,0,0.026742,1.046241,0.735454
IPLSng__KSCYng,516,,,,0.06732,True,0,0.006279,0.796914,0.440893
KSCYng__SNVAng,516,1.223878,500.0,4204.868,0.137336,False,0,0.033661,1.223878,0.687415
LOSAng__SNVAng,516,0.593647,12.305,0.0,0.061143,False,0,0.065662,0.593647,0.758868
NYCMng__WASHng,516,,,,0.014026,True,0,0.015342,0.056778,0.518927
SNVAng__STTLng,516,,,,0.118137,True,0,0.024936,0.660616,0.308993
ATLAM5__ATLAng,517,0.778503,22.574,0.0,0.080671,False,1,0.019901,0.526274,0.704515
ATLAng__CHINng,517,0.339925,7.575,0.0,0.026776,False,0,0.015352,0.339925,0.927455
ATLAng__HSTNng,517,1.041447,500.0,2395.158,0.11322,False,0,0.011326,1.041447,0.778401
ATLAng__IPLSng,517,0.217909,6.393,0.0,0.0243,False,0,0.039517,0.217909,0.881074
ATLAng__WASHng,517,,,,0.088047,True,0,0.075236,0.549234,0.257891
CHINng__IPLSng,517,0.672638,15.274,0.0,0.051418,False,0,0.023737,0.672638,0.864889
CHINng__NYCMng,517,0.519529,10.406,0.0,0.039888,False,0,0.045157,0.519529,0.840787
DNVRng__KSCYng,517,0.449062,9.075,0.0,0.037274,False,0,0.019281,0.449062,0.900048
DNVRng__SNVAng,517,0.159829,5.951,0.0,0.064846,False,0,0.022668,0.159829,0.84267
HSTNng__KSCYng,517,1.006202,500.0,2045.528,0.124491,False,0,0.053423,1.006202,0.669202
IPLSng__KSCYng,517,,,,0.061449,True,0,0.030579,0.810359,0.400414
KSCYng__SNVAng,517,1.190875,500.0,3877.479,0.147849,False,0,0.082311,1.190875,0.565793
LOSAng__SNVAng,517,0.560314,11.372,0.0,0.065664,False,0,0.033571,0.560314,0.818217
NYCMng__WASHng,517,0.053235,5.281,0.0,0.013608,False,0,0.019497,0.053235,0.942723
SNVAng__STTLng,517,,,,0.125779,True,0,0.071126,0.624705,0.197785
ATLAM5__ATLAng,518,0.552916,11.184,0.0,0.083892,False,0,0.027056,0.552916,0.798719
ATLAng__CHINng,518,0.296136,7.104,0.0,0.025719,False,0,0.057178,0.296136,0.841291
ATLAng__HSTNng,518,1.054192,500.0,2521.582,0.11489,False,0,0.053448,1.054192,0.686645
ATLAng__IPLSng,518,0.217074,6.386,0.0,0.024442,False,0,0.078051,0.217074,0.799657
ATLAng__WASHng,518,0.500479,10.01,0.0,0.095336,False,0,0.041371,0.500479,0.747716
CHINng__IPLSng,518,,,,0.049372,True,0,0.053569,0.645866,0.374003
CHINng__NYCMng,518,0.486029,9.728,0.0,0.037982,False,0,0.002621,0.486029,0.933845
DNVRng__KSCYng,518,0.461268,9.281,0.0,0.041069,False,0,0.010239,0.461268,0.912176
DNVRng__SNVAng,518,0.158335,5.941,0.0,0.066176,False,0,0.015179,0.158335,0.856018
HSTNng__KSCYng,518,1.030634,500.0,2287.886,0.126141,False,0,0.046274,1.030634,0.681251
IPLSng__KSCYng,518,,,,0.063366,True,0,0.012514,0.80371,0.434966
KSCYng__SNVAng,518,1.501054,500.0,6954.458,0.155854,False,0,0.046044,1.501054,0.627588
LOSAng__SNVAng,518,0.621295,13.203,0.0,0.069523,False,0,0.048936,0.621295,0.778824
NYCMng__WASHng,518,0.06503,5.348,0.0,0.013462,False,0,0.034761,0.06503,0.91084
SNVAng__STTLng,518,,,,0.131688,True,0,0.020547,0.879007,0.293542
ATLAM5__ATLAng,519,0.619067,13.126,0.0,0.086006,False,0,0.053344,0.619067,0.739503
ATLAng__CHINng,519,0.307692,7.222,0.0,0.027761,False,0,0.005325,0.307692,0.946778
ATLAng__HSTNng,519,,,,0.125513,True,0,0.043343,1.081272,0.256783
ATLAng__IPLSng,519,0.220275,6.413,0.0,0.015248,False,0,0.041568,0.220275,0.893249
ATLAng__WASHng,519,0.512434,10.255,0.0,0.099902,False,0,0.035599,0.512434,0.751552
CHINng__IPLSng,519,0.648212,14.213,0.0,0.042573,False,0,0.042176,0.648212,0.842172
CHINng__NYCMng,519,0.484157,9.693,0.0,0.040722,False,0,0.048361,0.484157,0.832519
DNVRng__KSCYng,519,0.445391,9.015,0.0,0.045044,False,0,0.020364,0.445391,0.883608
DNVRng__SNVAng,519,0.14238,5.83,0.0,0.067264,False,0,0.02331,0.14238,0.836911
HSTNng__KSCYng,519,1.067441,500.0,2653.014,0.132849,False,0,0.144506,1.067441,0.46214
IPLSng__KSCYng,519,,,,0.057186,True,0,0.007111,0.788213,0.457608
KSCYng__SNVAng,519,1.240996,500.0,4374.684,0.151717,False,0,0.020925,1.240996,0.688031
LOSAng__SNVAng,519,,,,0.073874,True,0,0.026327,0.599624,0.386726
NYCMng__WASHng,519,0.06503,5.348,0.0,0.013396,False,1,0.017555,0.049234,0.832057
SNVAng__STTLng,519,0.629922,13.511,0.0,0.130054,False,0,0.003211,0.629922,0.764816
ATLAM5__ATLAng,520,0.527244,10.576,0.0,0.083371,False,0,0.057556,0.527244,0.735431
ATLAng__CHINng,520,0.31913,7.344,0.0,0.026458,False,0,0.042165,0.31913,0.871565
ATLAng__HSTNng,520,,,,0.116523,True,0,0.050035,0.999176,0.259073
ATLAng__IPLSng,520,0.214843,6.368,0.0,0.020725,False,0,0.027311,0.214843,0.913296
ATLAng__WASHng,520,0.518269,10.379,0.0,0.100684,False,0,0.015371,0.518269,0.792727
CHINng__IPLSng,520,0.633356,13.637,0.0,0.046154,False,0,0.057706,0.633356,0.80294
CHINng__NYCMng,520,0.484157,9.693,0.0,0.04165,False,1,0.02514,0.527019,0.764591
DNVRng__KSCYng,520,0.419725,8.617,0.0,0.034178,False,0,0.042754,0.419725,0.856255
DNVRng__SNVAng,520,0.14238,5.83,0.0,0.01961,False,1,0.02726,0.168687,0.800292
HSTNng__KSCYng,520,1.067441,500.0,2653.014,0.115931,False,1,0.07595,0.935916,0.522215
IPLSng__KSCYng,520,,,,0.063014,True,0,0.015001,0.749175,0.430369
KSCYng__SNVAng,520,1.14927,500.0,3464.76,0.159628,False,0,0.033392,1.14927,0.647356
LOSAng__SNVAng,520,0.521582,10.451,0.0,0.076814,False,0,0.074298,0.521582,0.712123
NYCMng__WASHng,520,0.048584,5.255,0.0,0.014169,False,0,0.052784,0.048584,0.871593
SNVAng__STTLng,520,0.607421,12.736,0.0,0.106266,False,0,0.020963,0.607421,0.770778
ATLAM5__ATLAng,521,0.557706,11.305,0.0,0.085648,False,0,0.010952,0.557706,0.829436
ATLAng__CHINng,521,,,,0.025731,True,0,0.035102,0.311092,0.45598
ATLAng__HSTNng,521,,,,0.116289,True,0,0.052154,1.017402,0.255037
ATLAng__IPLSng,521,0.206839,6.304,0.0,0.023926,False,0,0.025942,0.206839,0.910346
ATLAng__WASHng,521,0.494106,9.883,0.0,0.107191,False,0,0.040752,0.494106,0.727415
CHINng__IPLSng,521,0.611378,12.866,0.0,0.042398,False,0,0.023009,0.611378,0.882861
CHINng__NYCMng,521,0.472037,9.47,0.0,0.03642,False,0,0.019269,0.472037,0.901631
DNVRng__KSCYng,521,0.419725,8.617,0.0,0.031118,False,1,0.057246,0.469391,0.716168
DNVRng__SNVAng,521,0.145781,5.853,0.0,0.019715,False,0,0.027803,0.145781,0.9141
HSTNng__KSCYng,521,0.974186,193.69,1727.921,0.112736,False,0,0.012847,0.974186,0.776079
IPLSng__KSCYng,521,,,,0.059455,True,0,0.007402,0.747363,0.452861
KSCYng__SNVAng,521,1.120998,500.0,3184.305,0.157049,False,0,0.0061,1.120998,0.709537
LOSAng__SNVAng,521,0.511764,10.241,0.0,0.065827,False,0,0.039202,0.511764,0.80606
NYCMng__WASHng,521,0.043092,5.225,0.0,0.014532,False,0,0.065139,0.043092,0.844912
SNVAng__STTLng,521,0.62992,13.511,0.0,0.115219,False,0,0.060551,0.62992,0.671085
ATLAM5__ATLAng,522,0.523342,10.49,0.0,0.082016,False,0,0.059682,0.523342,0.733424
ATLAng__CHINng,522,0.281082,6.955,0.0,0.026165,False,0,0.009884,0.281082,0.940086
ATLAng__HSTNng,522,1.011553,500.0,2098.61,0.078197,False,0,0.105634,1.011553,0.643603
ATLAng__IPLSng,522,0.234325,6.53,0.0,0.023615,False,0,0.005031,0.234325,0.954952
ATLAng__WASHng,522,0.494818,9.897,0.0,0.096328,False,0,0.002185,0.494818,0.828436
CHINng__IPLSng,522,0.586282,12.086,0.0,0.05508,False,0,0.079739,0.586282,0.740269
CHINng__NYCMng,522,0.472037,9.47,0.0,0.042566,False,1,0.003026,0.46854,0.809499
DNVRng__KSCYng,522,0.419725,8.617,0.0,0.038632,False,2,0.00771,0.426091,0.691661
DNVRng__SNVAng,522,0.145781,5.853,0.0,0.019077,False,1,0.042345,0.142838,0.769494
HSTNng__KSCYng,522,0.974186,193.69,1727.921,0.075799,False,1,0.007744,0.924578,0.739
IPLSng__KSCYng,522,0.720169,17.868,0.0,0.066171,False,0,0.020808,0.720169,0.844172
KSCYng__SNVAng,522,1.077223,500.0,2750.047,0.139259,False,0,0.061042,1.077223,0.626242
LOSAng__SNVAng,522,0.498155,9.963,0.0,0.052755,False,0,0.015283,0.498155,0.880256
NYCMng__WASHng,522,0.050937,5.268,0.0,0.007795,False,0,0.09021,0.050937,0.804387
SNVAng__STTLng,522,0.576247,11.799,0.0,0.106114,False,0,0.024721,0.576247,0.763142
ATLAM5__ATLAng,523,0.515341,10.317,0.0,0.04756,False,0,0.027765,0.515341,0.863435
ATLAng__CHINng,523,0.301108,7.154,0.0,0.029784,False,0,0.12608,0.301108,0.688769
ATLAng__HSTNng,523,1.011553,500.0,2098.61,0.081446,False,1,0.04213,0.929193,0.656288
ATLAng__IPLSng,523,0.19105,6.181,0.0,0.023327,False,0,0.025707,0.19105,0.911931
ATLAng__WASHng,523,0.436214,8.869,0.0,0.047389,False,0,0.010483,0.436214,0.900146
CHINng__IPLSng,523,0.58844,12.149,0.0,0.06223,False,0,0.0375,0.58844,0.816199
CHINng__NYCMng,523,0.500539,10.011,0.0,0.04904,False,0,0.0098,0.500539,0.898574
DNVRng__KSCYng,523,0.375147,8.002,0.0,0.039951,False,0,0.075983,0.375147,0.775752
DNVRng__SNVAng,523,0.136152,5.788,0.0,0.017434,False,0,0.005986,0.136152,0.964205
HSTNng__KSCYng,523,0.910695,55.988,1098.098,0.069524,False,0,0.015413,0.910695,0.849423
IPLSng__KSCYng,523,,,,0.074829,True,0,0.003532,0.692222,0.432995
KSCYng__SNVAng,523,,,,0.151077,True,0,0.0241,1.092637,0.250724
LOSAng__SNVAng,523,0.494687,9.895,0.0,0.054308,False,0,0.035161,0.494687,0.835563
NYCMng__WASHng,523,0.056583,5.3,0.0,0.00887,False,0,0.112699,0.056583,0.755063
SNVAng__STTLng,523,0.580206,11.911,0.0,0.111313,False,0,0.019767,0.580206,0.764099
ATLAM5__ATLAng,524,0.465802,9.36,0.0,0.053708,False,0,0.007982,0.465802,0.893897
ATLAng__CHINng,524,0.265999,6.812,0.0,0.030745,False,0,0.021418,0.265999,0.907447
ATLAng__HSTNng,524,0.889944,45.432,892.249,0.085741,False,0,0.064888,0.889944,0.715673
ATLAng__IPLSng,524,0.188254,6.16,0.0,0.023513,False,0,0.062579,0.188254,0.833936
ATLAng__WASHng,524,0.456041,9.192,0.0,0.040799,False,0,0.029138,0.456041,0.872865
CHINng__IPLSng,524,0.677285,15.494,0.0,0.061829,False,0,0.070351,0.677285,0.747742
CHINng__NYCMng,524,0.411934,8.502,0.0,0.048726,False,0,0.058463,0.411934,0.796659
DNVRng__KSCYng,524,0.386525,8.15,0.0,0.047011,False,0,0.007813,0.386525,0.906458
DNVRng__SNVAng,524,,,,0.018538,True,0,0.023977,0.137891,0.492518
HSTNng__KSCYng,524,0.884602,43.328,839.249,0.080779,False,0,0.009545,0.884602,0.841273
IPLSng__KSCYng,524,0.799959,24.995,0.0,0.078186,False,0,0.002477,0.799959,0.860883
KSCYng__SNVAng,524,,,,0.161374,True,1,0.06323,1.204077,0.05
LOSAng__SNVAng,524,0.46971,9.429,0.0,0.059869,False,0,0.023369,0.46971,0.850263
NYCMng__WASHng,524,0.051972,5.274,0.0,0.008925,False,0,0.093583,0.051972,0.795223
SNVAng__STTLng,524,0.672913,15.286,0.0,0.118672,False,0,0.065085,0.672913,0.655243
ATLAM5__ATLAng,525,0.546839,11.034,0.0,0.059061,False,0,0.02857,0.546839,0.84078
ATLAng__CHINng,525,0.29478,7.09,0.0,0.033059,False,0,0.019591,0.29478,0.907076
ATLAng__HSTNng,525,0.941804,85.917,1406.698,0.090882,False,0,0.003742,0.941804,0.835082
ATLAng__IPLSng,525,0.157551,5.935,0.0,0.030179,False,0,0.022812,0.157551,0.905543
ATLAng__WASHng,525,0.452921,9.139,0.0,0.046362,False,0,0.091013,0.452921,0.732412
CHINng__IPLSng,525,0.550317,11.119,0.0,0.060264,False,0,0.030767,0.550317,0.833964
CHINng__NYCMng,525,0.433932,8.833,0.0,0.054796,False,0,0.030548,0.433932,0.84439
DNVRng__KSCYng,525,,,,0.055232,True,0,0.024491,0.420161,0.424567
DNVRng__SNVAng,525,0.123891,5.707,0.0,0.017396,False,0,0.011685,0.123891,0.952272
HSTNng__KSCYng,525,0.907423,54.009,1065.637,0.082633,False,0,0.000132,0.907423,0.85772
IPLSng__KSCYng,525,0.649985,14.285,0.0,0.073162,False,0,0.072531,0.649985,0.722499
KSCYng__SNVAng,525,0.983373,300.722,1819.064,0.112601,False,0,0.059219,0.983373,0.678664
LOSAng__SNVAng,525,0.462933,9.31,0.0,0.048021,False,0,0.009885,0.462933,0.900254
NYCMng__WASHng,525,0.038807,5.202,0.0,0.007147,False,0,0.021384,0.038807,0.950522
SNVAng__STTLng,525,0.494706,9.895,0.0,0.082734,False,0,0.105386,0.494706,0.635859
ATLAM5__ATLAng,526,0.467543,9.39,0.0,0.051285,False,0,0.039239,0.467543,0.832482
ATLAng__CHINng,526,0.276036,6.906,0.0,0.034625,False,0,0.001006,0.276036,0.943365
ATLAng__HSTNng,526,,,,0.085103,True,0,0.013306,0.843172,0.393688
ATLAng__IPLSng,526,,,,0.031827,True,1,0.080589,0.1623,0.233927
ATLAng__WASHng,526,0.400802,8.344,0.0,0.047794,False,0,0.114144,0.400802,0.681087
CHINng__IPLSng,526,0.593478,12.299,0.0,0.064924,False,0,0.04898,0.593478,0.787113
CHINng__NYCMng,526,0.44904,9.075,0.0,0.058112,False,0,0.030651,0.44904,0.838128
DNVRng__KSCYng,526,0.392585,8.232,0.0,0.057344,False,0,0.067846,0.392585,0.761192
DNVRng__SNVAng,526,0.127189,5.729,0.0,0.018649,False,0,0.063213,0.127189,0.841464
HSTNng__KSCYng,526,0.831313,29.641,310.623,0.075605,False,0,0.062366,0.831313,0.739456
IPLSng__KSCYng,526,0.706376,17.029,0.0,0.076445,False,0,0.026464,0.706376,0.813537
KSCYng__SNVAng,526,1.053346,500.0,2513.197,0.110419,False,0,0.05989,1.053346,0.681226
LOSAng__SNVAng,526,0.534948,10.751,0.0,0.042214,False,0,0.077363,0.534948,0.768719
NYCMng__WASHng,526,0.044194,5.231,0.0,0.008587,False,0,0.051665,0.044194,0.884123
SNVAng__STTLng,526,0.496677,9.934,0.0,0.087452,False,0,0.055876,0.496677,0.731533
ATLAM5__ATLAng,527,0.540666,10.885,0.0,0.056937,False,0,0.031076,0.540666,0.839374
ATLAng__CHINng,527,0.247429,6.644,0.0,0.030711,False,0,0.044585,0.247429,0.858716
ATLAng__HSTNng,527,,,,0.08648,True,0,0.012633,0.89937,0.392594
ATLAng__IPLSng,527,,,,0.032907,True,2,0.007848,0.192332,0.270016
ATLAng__WASHng,527,0.433003,8.818,0.0,0.041474,False,0,0.060535,0.433003,0.805511
CHINng__IPLSng,527,0.489174,9.788,0.0,0.06598,False,0,0.079056,0.489174,0.721845
CHINng__NYCMng,527,,,,0.050057,True,0,0.083743,0.391744,0.309205
DNVRng__KSCYng,527,0.338507,7.559,0.0,0.061147,False,0,0.066021,0.338507,0.758104
DNVRng__SNVAng,527,0.121838,5.694,0.0,0.015128,False,0,0.010146,0.121838,0.959646
HSTNng__KSCYng,527,0.864231,36.827,637.168,0.080007,False,0,0.076348,0.864231,0.701986
IPLSng__KSCYng,527,0.605997,12.69,0.0,0.080041,False,0,0.01292,0.605997,0.835509
KSCYng__SNVAng,527,0.99099,500.0,1894.62,0.105547,False,0,0.0082,0.99099,0.798969
LOSAng__SNVAng,527,0.489495,9.794,0.0,0.042305,False,0,0.065653,0.489495,0.793216
NYCMng__WASHng,527,,,,0.009479,True,0,0.003038,0.038623,0.553127
SNVAng__STTLng,527,0.48422,9.694,0.0,0.086573,False,0,0.016184,0.48422,0.81673
ATLAM5__ATLAng,528,,,,0.057459,True,0,0.016633,0.443958,0.437056
ATLAng__CHINng,528,0.236965,6.553,0.0,0.027792,False,0,0.03362,0.236965,0.88713
ATLAng__HSTNng,528,0.850982,33.553,505.741,0.088829,False,0,0.002771,0.850982,0.840868
ATLAng__IPLSng,528,,,,0.033576,True,0,0.022872,0.204666,0.467441
ATLAng__WASHng,528,0.433003,8.818,0.0,0.042773,False,1,0.010859,0.403705,0.792621
CHINng__IPLSng,528,0.489174,9.788,0.0,0.070141,False,1,0.011436,0.497201,0.741535
CHINng__NYCMng,528,,,,0.05056,True,0,0.066316,0.373236,0.344991
DNVRng__KSCYng,528,0.456913,9.207,0.0,0.054472,False,0,0.031005,0.456913,0.844015
DNVRng__SNVAng,528,0.108783,5.61,0.0,0.014164,False,0,0.031148,0.108783,0.917171
HSTNng__KSCYng,528,0.919779,62.328,1188.204,0.078231,False,0,0.047739,0.919779,0.765476
IPLSng__KSCYng,528,0.59753,12.423,0.0,0.0832,False,0,0.092986,0.59753,0.661126
KSCYng__SNVAng,528,0.928506,69.936,1274.782,0.112392,False,0,0.090684,0.928506,0.612774
LOSAng__SNVAng,528,0.441349,8.95,0.0,0.047199,False,0,0.046143,0.441349,0.825387
NYCMng__WASHng,528,0.032578,5.168,0.0,0.010349,False,0,0.006409,0.032578,0.976227
SNVAng__STTLng,528,0.478644,9.59,0.0,0.081275,False,0,0.009571,0.478644,0.840314
ATLAM5__ATLAng,529,0.437201,8.884,0.0,0.06051,False,0,0.054685,0.437201,0.78314
ATLAng__CHINng,529,0.224473,6.447,0.0,0.030914,False,0,0.016825,0.224473,0.916813
ATLAng__HSTNng,529,0.830148,29.437,299.069,0.079046,False,0,0.070565,0.830148,0.715917
ATLAng__IPLSng,529,0.220502,6.414,0.0,0.033058,False,0,0.065032,0.220502,0.811377
ATLAng__WASHng,529,0.446293,9.03,0.0,0.041914,False,0,0.051513,0.446293,0.823708
CHINng__IPLSng,529,0.516828,10.348,0.0,0.073405,False,0,0.028959,0.516828,0.813822
CHINng__NYCMng,529,,,,0.049568,True,0,0.015279,0.392128,0.454289
DNVRng__KSCYng,529,0.32595,7.418,0.0,0.056484,False,0,0.038263,0.32595,0.825065
DNVRng__SNVAng,529,0.106468,5.596,0.0,0.014647,False,0,0.078313,0.106468,0.816956
HSTNng__KSCYng,529,0.771199,21.853,0.0,0.081508,False,0,0.021675,0.771199,0.814395
IPLSng__KSCYng,529,0.590783,12.218,0.0,0.0837,False,0,0.008001,0.590783,0.839201
KSCYng__SNVAng,529,0.913846,58.036,1129.353,0.115742,False,0,0.104414,0.913846,0.577754
LOSAng__SNVAng,529,0.414056,8.533,0.0,0.050439,False,0,0.07927,0.414056,0.749714
NYCMng__WASHng,529,0.054147,5.286,0.0,0.010594,False,0,0.088882,0.054147,0.802083
SNVAng__STTLng,529,0.478644,9.59,0.0,0.081655,False,1,0.137028,0.447762,0.456042
ATLAM5__ATLAng,530,0.419213,8.609,0.0,0.058649,False,0,0.006221,0.419213,0.888601
ATLAng__CHINng,530,0.23315,6.52,0.0,0.030045,False,0,0.078348,0.23315,0.788822
ATLAng__HSTNng,530,0.777995,22.522,0.0,0.081918,False,0,0.055792,0.777995,0.741796
ATLAng__IPLSng,530,0.131472,5.757,0.0,0.032164,False,0,0.014883,0.131472,0.918623
ATLAng__WASHng,530,,,,0.044558,True,0,0.008244,0.37212,0.478235
CHINng__IPLSng,530,0.53747,10.81,0.0,0.081552,False,0,0.082301,0.53747,0.686632
CHINng__NYCMng,530,0.350165,7.694,0.0,0.045133,False,0,0.025873,0.350165,0.871845
DNVRng__KSCYng,530,0.290068,7.043,0.0,0.060895,False,0,0.088219,0.290068,0.711813
DNVRng__SNVAng,530,0.120466,5.685,0.0,0.013122,False,0,0.065416,0.120466,0.846899
HSTNng__KSCYng,530,0.771199,21.853,0.0,0.085539,False,1,0.018335,0.771926,0.698942
IPLSng__KSCYng,530,0.643892,14.041,0.0,0.090119,False,0,0.013662,0.643892,0.815581
KSCYng__SNVAng,530,0.905532,52.928,1046.877,0.120553,False,0,0.018776,0.905532,0.749347
LOSAng__SNVAng,530,0.46672,9.376,0.0,0.05606,False,0,0.065866,0.46672,0.767703
NYCMng__WASHng,530,0.043116,5.225,0.0,0.009315,False,0,0.053847,0.043116,0.8782
SNVAng__STTLng,530,0.418415,8.597,0.0,0.077125,False,0,0.036568,0.418415,0.791017
ATLAM5__ATLAng,531,0.423579,8.674,0.0,0.06604,False,0,0.028451,0.423579,0.828313
ATLAng__CHINng,531,0.221425,6.422,0.0,0.035131,False,0,0.020355,0.221425,0.901693
ATLAng__HSTNng,531,0.775088,22.231,0.0,0.088096,False,0,0.019962,0.775088,0.806
ATLAng__IPLSng,531,0.131472,5.757,0.0,0.033349,False,1,0.010656,0.145826,0.810224
ATLAng__WASHng,531,,,,0.042498,True,0,0.072321,0.368723,0.347037
CHINng__IPLSng,531,0.457181,9.211,0.0,0.067805,False,0,0.00373,0.457181,0.877163
CHINng__NYCMng,531,0.349743,7.689,0.0,0.050399,False,0,0.038471,0.349743,0.835714
DNVRng__KSCYng,531,0.31477,7.297,0.0,0.062696,False,0,0.005133,0.31477,0.883519
DNVRng__SNVAng,531,0.104953,5.586,0.0,0.013485,False,0,0.048866,0.104953,0.881092
HSTNng__KSCYng,531,0.735663,18.915,0.0,0.088057,False,0,0.064544,0.735663,0.712175
IPLSng__KSCYng,531,0.551187,11.14,0.0,0.067392,False,0,0.107566,0.551187,0.659226
KSCYng__SNVAng,531,0.850276,33.395,498.741,0.08771,False,0,0.10581,0.850276,0.625896
LOSAng__SNVAng,531,0.39585,8.276,0.0,0.056642,False,0,0.05821,0.39585,0.782766
NYCMng__WASHng,531,0.028832,5.148,0.0,0.008167,False,0,0.062969,0.028832,0.861081
SNVAng__STTLng,531,0.398777,8.316,0.0,0.04204,False,0,0.008461,0.398777,0.914151
ATLAM5__ATLAng,532,0.390286,8.201,0.0,0.058818,False,0,0.027717,0.390286,0.84302
ATLAng__CHINng,532,0.271793,6.866,0.0,0.032769,False,0,0.097653,0.271793,0.743199
ATLAng__HSTNng,532,0.764491,21.231,0.0,0.083793,False,0,0.082279,0.764491,0.682595
ATLAng__IPLSng,532,,,,0.035617,True,0,0.015326,0.143431,0.479614
ATLAng__WASHng,532,,,,0.043183,True,0,0.087285,0.408809,0.314273
CHINng__IPLSng,532,0.466692,9.375,0.0,0.068242,False,0,0.03029,0.466692,0.820427
CHINng__NYCMng,532,0.378461,8.045,0.0,0.048837,False,0,0.119739,0.378461,0.667403
DNVRng__KSCYng,532,0.298573,7.128,0.0,0.057589,False,0,0.000164,0.298573,0.903289
DNVRng__SNVAng,532,0.103401,5.577,0.0,0.013007,False,0,0.010605,0.103401,0.962544
HSTNng__KSCYng,532,0.747036,19.766,0.0,0.089052,False,0,0.111931,0.747036,0.61056
IPLSng__KSCYng,532,0.545871,11.01,0.0,0.066351,False,0,0.078962,0.545871,0.721366
KSCYng__SNVAng,532,0.930372,71.811,1293.294,0.091879,False,0,0.053037,0.930372,0.729446
LOSAng__SNVAng,532,0.419274,8.61,0.0,0.056935,False,0,0.080156,0.419274,0.736011
NYCMng__WASHng,532,0.029225,5.151,0.0,0.008913,False,0,0.127434,0.029225,0.72395
SNVAng__STTLng,532,0.435722,8.861,0.0,0.041199,False,0,0.062877,0.435722,0.801079
ATLAM5__ATLAng,533,0.378968,8.051,0.0,0.065431,False,0,0.096999,0.378968,0.685054
ATLAng__CHINng,533,0.234684,6.533,0.0,0.03098,False,0,0.049743,0.234684,0.847363
ATLAng__HSTNng,533,0.696949,16.499,0.0,0.092091,False,0,0.003179,0.696949,0.834066
ATLAng__IPLSng,533,,,,0.036429,True,0,0.044722,0.143254,0.416223
ATLAng__WASHng,533,0.346698,7.653,0.0,0.047666,False,0,0.051058,0.346698,0.814185
CHINng__IPLSng,533,0.434007,8.834,0.0,0.060997,False,0,0.038747,0.434007,0.815821
CHINng__NYCMng,533,0.341395,7.592,0.0,0.04315,False,0,0.004124,0.341395,0.921263
DNVRng__KSCYng,533,0.327966,7.44,0.0,0.056686,False,0,0.012612,0.327966,0.878718
DNVRng__SNVAng,533,,,,0.011306,True,0,0.006649,0.105068,0.542191
HSTNng__KSCYng,533,0.724487,18.148,0.0,0.098022,False,0,0.000253,0.724487,0.829419
IPLSng__KSCYng,533,,,,0.055353,True,1,0.07672,0.517368,0.199202
KSCYng__SNVAng,533,0.930372,71.811,1293.294,0.086222,False,1,0.029939,0.80894,0.673257
LOSAng__SNVAng,533,0.374798,7.997,0.0,0.045434,False,0,0.009285,0.374798,0.906231
NYCMng__WASHng,533,,,,0.009065,True,0,0.01497,0.028239,0.528752
SNVAng__STTLng,533,0.417456,8.583,0.0,0.038592,False,0,0.072052,0.417456,0.786506
ATLAM5__ATLAng,534,0.363993,7.862,0.0,0.05393,False,0,0.037099,0.363993,0.832169
ATLAng__CHINng,534,0.234684,6.533,0.0,0.033004,False,1,0.03799,0.201724,0.753284
ATLAng__HSTNng,534,0.731355,18.612,0.0,0.086925,False,0,0.057733,0.731355,0.728584
ATLAng__IPLSng,534,0.110968,5.624,0.0,0.034959,False,0,0.024336,0.110968,0.893623
ATLAng__WASHng,534,0.333377,7.5,0.0,0.045737,False,0,0.04243,0.333377,0.835871
CHINng__IPLSng,534,0.433033,8.819,0.0,0.063736,False,0,0.059751,0.433033,0.766591
CHINng__NYCMng,534,0.335383,7.523,0.0,0.048513,False,0,0.068548,0.335383,0.775806
DNVRng__KSCYng,534,0.270701,6.856,0.0,0.057851,False,0,0.066081,0.270701,0.763986
DNVRng__SNVAng,534,,,,0.012142,True,0,0.0609,0.089676,0.426411
HSTNng__KSCYng,534,0.696653,16.483,0.0,0.095073,False,0,0.086032,0.696653,0.654134
IPLSng__KSCYng,534,0.529337,10.623,0.0,0.056366,False,0,0.038916,0.529337,0.823902
KSCYng__SNVAng,534,0.824952,28.564,247.519,0.080503,False,0,0.067417,0.824952,0.71989
LOSAng__SNVAng,534,0.373829,7.985,0.0,0.043926,False,0,0.039532,0.373829,0.845277
NYCMng__WASHng,534,,,,0.009506,True,0,0.030667,0.027574,0.494887
SNVAng__STTLng,534,0.388076,8.171,0.0,0.033647,False,0,0.053397,0.388076,0.834808
ATLAM5__ATLAng,535,0.393399,8.243,0.0,0.049713,False,0,0.064582,0.393399,0.781973
ATLAng__CHINng,535,0.197472,6.23,0.0,0.033813,False,0,0.035501,0.197472,0.872196
ATLAng__HSTNng,535,0.684718,15.859,0.0,0.079727,False,0,0.001184,0.684718,0.860799
ATLAng__IPLSng,535,,,,0.030088,True,0,0.065855,0.156671,0.38327
ATLAng__WASHng,535,0.339511,7.57,0.0,0.047828,False,0,0.06465,0.339511,0.785265
