link_id,time_index,utilization,latency_proxy,queue_proxy
NYCMng__WASHng,170,0.121183,5.689,0.0
SNVAng__STTLng,170,1.516178,500.0,7104.482
ATLAM5__ATLAng,171,1.292874,500.0,4889.312
ATLAng__CHINng,171,0.723538,18.086,0.0
ATLAng__HSTNng,171,2.499106,500.0,16855.135
ATLAng__IPLSng,171,0.497028,9.941,0.0
ATLAng__WASHng,171,1.247528,500.0,4439.475
CHINng__IPLSng,171,1.502557,500.0,6969.369
CHINng__NYCMng,171,1.128651,500.0,3260.215
DNVRng__KSCYng,171,1.075016,500.0,2728.159
DNVRng__SNVAng,171,0.357467,7.782,0.0
HSTNng__KSCYng,171,2.437366,500.0,16242.671
IPLSng__KSCYng,171,1.843061,500.0,10347.165
KSCYng__SNVAng,171,2.832597,500.0,20163.367
LOSAng__SNVAng,171,1.337697,500.0,5333.951
NYCMng__WASHng,171,0.118398,5.671,0.0
SNVAng__STTLng,171,1.475999,500.0,6705.907
ATLAM5__ATLAng,172,1.297584,500.0,4936.033
ATLAng__CHINng,172,0.732697,18.705,0.0
ATLAng__HSTNng,172,2.488248,500.0,16747.417
ATLAng__IPLSng,172,0.47883,9.594,0.0
ATLAng__WASHng,172,1.217774,500.0,4144.322
CHINng__IPLSng,172,1.489293,500.0,6837.791
CHINng__NYCMng,172,1.16397,500.0,3610.584
DNVRng__KSCYng,172,1.02782,500.0,2259.979
DNVRng__SNVAng,172,0.354171,7.742,0.0
HSTNng__KSCYng,172,2.412051,500.0,15991.549
IPLSng__KSCYng,172,1.845291,500.0,10369.29
KSCYng__SNVAng,172,2.84781,500.0,20314.276
LOSAng__SNVAng,172,1.321845,500.0,5176.7
NYCMng__WASHng,172,0.137635,5.798,0.0
SNVAng__STTLng,172,1.499745,500.0,6941.466
ATLAM5__ATLAng,173,1.270069,500.0,4663.083
ATLAng__CHINng,173,0.717558,17.703,0.0
ATLAng__HSTNng,173,2.425515,500.0,16125.106
ATLAng__IPLSng,173,0.486958,9.746,0.0
ATLAng__WASHng,173,1.197393,500.0,3942.142
CHINng__IPLSng,173,1.470119,500.0,6647.578
CHINng__NYCMng,173,1.153406,500.0,3505.788
DNVRng__KSCYng,173,1.054573,500.0,2525.36
DNVRng__SNVAng,173,0.340437,7.581,0.0
HSTNng__KSCYng,173,2.36034,500.0,15478.575
IPLSng__KSCYng,173,1.79648,500.0,9885.083
KSCYng__SNVAng,173,2.727682,500.0,19122.605
LOSAng__SNVAng,173,1.263775,500.0,4600.647
NYCMng__WASHng,173,0.12393,5.707,0.0
SNVAng__STTLng,173,1.411156,500.0,6062.663
ATLAM5__ATLAng,174,1.290213,500.0,4862.917
ATLAng__CHINng,174,0.723539,18.086,0.0
ATLAng__HSTNng,174,2.446379,500.0,16332.075
ATLAng__IPLSng,174,0.482922,9.67,0.0
ATLAng__WASHng,174,1.173298,500.0,3703.112
CHINng__IPLSng,174,1.545354,500.0,7393.915
CHINng__NYCMng,174,1.199534,500.0,3963.38
DNVRng__KSCYng,174,1.044374,500.0,2424.191
DNVRng__SNVAng,174,0.350475,7.698,0.0
HSTNng__KSCYng,174,2.381931,500.0,15692.76
IPLSng__KSCYng,174,1.859267,500.0,10507.926
KSCYng__SNVAng,174,2.782357,500.0,19664.986
LOSAng__SNVAng,174,1.294662,500.0,4907.045
NYCMng__WASHng,174,0.121783,5.693,0.0
SNVAng__STTLng,174,1.444873,500.0,6397.138
ATLAM5__ATLAng,175,1.257702,500.0,4540.403
ATLAng__CHINng,175,0.717282,17.685,0.0
ATLAng__HSTNng,175,2.455126,500.0,16418.852
ATLAng__IPLSng,175,0.504515,10.091,0.0
ATLAng__WASHng,175,1.240541,500.0,4370.162
CHINng__IPLSng,175,1.440786,500.0,6356.598
CHINng__NYCMng,175,1.133194,500.0,3305.282
DNVRng__KSCYng,175,1.007724,500.0,2060.621
DNVRng__SNVAng,175,0.346788,7.654,0.0
HSTNng__KSCYng,175,2.342169,500.0,15298.317
IPLSng__KSCYng,175,1.760099,500.0,9524.185
KSCYng__SNVAng,175,2.759204,500.0,19435.308
LOSAng__SNVAng,175,1.275431,500.0,4716.275
NYCMng__WASHng,175,0.125528,5.718,0.0
SNVAng__STTLng,175,1.438009,500.0,6329.048
ATLAM5__ATLAng,176,1.263916,500.0,4602.042
ATLAng__CHINng,176,0.705975,17.005,0.0
ATLAng__HSTNng,176,2.38185,500.0,15691.95
ATLAng__IPLSng,176,0.507198,10.146,0.0
ATLAng__WASHng,176,1.167212,500.0,3642.742
CHINng__IPLSng,176,1.431826,500.0,6267.713
CHINng__NYCMng,176,1.153222,500.0,3503.958
DNVRng__KSCYng,176,1.027705,500.0,2258.836
DNVRng__SNVAng,176,0.352121,7.717,0.0
HSTNng__KSCYng,176,2.295873,500.0,14839.063
IPLSng__KSCYng,176,1.755907,500.0,9482.594
KSCYng__SNVAng,176,2.69958,500.0,18843.837
LOSAng__SNVAng,176,1.252102,500.0,4484.848
NYCMng__WASHng,176,0.127982,5.734,0.0
SNVAng__STTLng,176,1.411283,500.0,6063.932
ATLAM5__ATLAng,177,1.24008,500.0,4365.589
ATLAng__CHINng,177,0.681093,15.679,0.0
ATLAng__HSTNng,177,2.332265,500.0,15200.066
ATLAng__IPLSng,177,0.477617,9.572,0.0
ATLAng__WASHng,177,1.179222,500.0,3761.887
CHINng__IPLSng,177,1.430488,500.0,6254.436
CHINng__NYCMng,177,1.113821,500.0,3113.1
DNVRng__KSCYng,177,1.015913,500.0,2141.855
DNVRng__SNVAng,177,0.327434,7.434,0.0
HSTNng__KSCYng,177,2.277336,500.0,14655.178
IPLSng__KSCYng,177,1.765825,500.0,9580.984
KSCYng__SNVAng,177,2.702994,500.0,18877.697
LOSAng__SNVAng,177,1.234166,500.0,4306.931
NYCMng__WASHng,177,0.115358,5.652,0.0
SNVAng__STTLng,177,1.410475,500.0,6055.916
ATLAM5__ATLAng,178,1.262196,500.0,4584.987
ATLAng__CHINng,178,0.697528,16.53,0.0
ATLAng__HSTNng,178,2.414349,500.0,16014.342
ATLAng__IPLSng,178,0.465464,9.354,0.0
ATLAng__WASHng,178,1.188176,500.0,3850.708
CHINng__IPLSng,178,1.412941,500.0,6080.378
CHINng__NYCMng,178,1.102435,500.0,3000.159
DNVRng__KSCYng,178,0.979656,245.77,1782.185
DNVRng__SNVAng,178,0.336632,7.537,0.0
HSTNng__KSCYng,178,2.336218,500.0,15239.287
IPLSng__KSCYng,178,1.732333,500.0,9248.741
KSCYng__SNVAng,178,2.777007,500.0,19611.912
LOSAng__SNVAng,178,1.27212,500.0,4683.426
NYCMng__WASHng,178,0.137251,5.795,0.0
SNVAng__STTLng,178,1.479693,500.0,6742.553
ATLAM5__ATLAng,179,1.253225,500.0,4495.994
ATLAng__CHINng,179,0.70411,16.898,0.0
ATLAng__HSTNng,179,2.34019,500.0,15278.682
ATLAng__IPLSng,179,0.473673,9.5,0.0
ATLAng__WASHng,179,1.183985,500.0,3809.13
CHINng__IPLSng,179,1.413994,500.0,6090.825
CHINng__NYCMng,179,1.079327,500.0,2770.923
DNVRng__KSCYng,179,1.000653,500.0,1990.475
DNVRng__SNVAng,179,0.327184,7.431,0.0
HSTNng__KSCYng,179,2.275955,500.0,14641.477
IPLSng__KSCYng,179,1.737892,500.0,9303.888
KSCYng__SNVAng,179,2.664369,500.0,18494.544
LOSAng__SNVAng,179,1.248138,500.0,4445.533
NYCMng__WASHng,179,0.118229,5.67,0.0
SNVAng__STTLng,179,1.363707,500.0,5591.97
ATLAM5__ATLAng,180,1.204492,500.0,4012.559
ATLAng__CHINng,180,0.688157,16.034,0.0
ATLAng__HSTNng,180,2.318657,500.0,15065.079
ATLAng__IPLSng,180,0.451941,9.123,0.0
ATLAng__WASHng,180,1.132163,500.0,3295.056
CHINng__IPLSng,180,1.433246,500.0,6281.805
CHINng__NYCMng,180,1.136997,500.0,3343.012
DNVRng__KSCYng,180,0.982964,293.501,1815.006
DNVRng__SNVAng,180,0.340189,7.578,0.0
HSTNng__KSCYng,180,2.373159,500.0,15605.733
IPLSng__KSCYng,180,1.755099,500.0,9474.585
KSCYng__SNVAng,180,2.770757,500.0,19549.905
LOSAng__SNVAng,180,1.361633,500.0,5571.399
NYCMng__WASHng,180,0.115915,5.656,0.0
SNVAng__STTLng,180,1.430608,500.0,6255.627
ATLAM5__ATLAng,181,1.267021,500.0,4632.851
ATLAng__CHINng,181,0.674272,15.35,0.0
ATLAng__HSTNng,181,2.311215,500.0,14991.249
ATLAng__IPLSng,181,0.450175,9.094,0.0
ATLAng__WASHng,181,1.135008,500.0,3323.282
CHINng__IPLSng,181,1.384529,500.0,5798.532
CHINng__NYCMng,181,1.087292,500.0,2849.941
DNVRng__KSCYng,181,0.968923,160.89,1675.716
DNVRng__SNVAng,181,0.328956,7.451,0.0
HSTNng__KSCYng,181,2.21877,500.0,14074.201
IPLSng__KSCYng,181,1.715606,500.0,9082.807
KSCYng__SNVAng,181,2.611077,500.0,17965.883
LOSAng__SNVAng,181,1.214562,500.0,4112.454
NYCMng__WASHng,181,0.128824,5.739,0.0
SNVAng__STTLng,181,1.366275,500.0,5617.45
ATLAM5__ATLAng,182,1.194661,500.0,3915.034
ATLAng__CHINng,182,1.076757,500.0,2745.427
ATLAng__HSTNng,182,2.264719,500.0,14530.016
ATLAng__IPLSng,182,0.447722,9.053,0.0
ATLAng__WASHng,182,1.518327,500.0,7125.807
CHINng__IPLSng,182,1.390881,500.0,5861.535
CHINng__NYCMng,182,1.085036,500.0,2827.552
DNVRng__KSCYng,182,1.020731,500.0,2189.656
DNVRng__SNVAng,182,0.326768,7.427,0.0
HSTNng__KSCYng,182,2.210997,500.0,13997.087
IPLSng__KSCYng,182,1.858251,500.0,10497.852
KSCYng__SNVAng,182,2.742695,500.0,19271.539
LOSAng__SNVAng,182,1.376907,500.0,5722.914
NYCMng__WASHng,182,0.115734,5.654,0.0
SNVAng__STTLng,182,1.32883,500.0,5245.997
ATLAM5__ATLAng,183,1.172077,500.0,3691.001
ATLAng__CHINng,183,0.689529,16.105,0.0
ATLAng__HSTNng,183,2.399927,500.0,15871.278
ATLAng__IPLSng,183,0.441148,8.947,0.0
ATLAng__WASHng,183,1.09478,500.0,2924.222
CHINng__IPLSng,183,1.344023,500.0,5396.707
CHINng__NYCMng,183,1.051854,500.0,2498.389
DNVRng__KSCYng,183,0.993794,500.0,1922.44
DNVRng__SNVAng,183,0.323426,7.39,0.0
HSTNng__KSCYng,183,2.31639,500.0,15042.593
IPLSng__KSCYng,183,1.66847,500.0,8615.218
KSCYng__SNVAng,183,2.668999,500.0,18540.467
LOSAng__SNVAng,183,1.208638,500.0,4053.694
NYCMng__WASHng,183,0.121155,5.689,0.0
SNVAng__STTLng,183,1.321297,500.0,5171.268
ATLAM5__ATLAng,184,1.164942,500.0,3620.223
ATLAng__CHINng,184,0.662175,14.801,0.0
ATLAng__HSTNng,184,2.230714,500.0,14192.685
ATLAng__IPLSng,184,0.450738,9.103,0.0
ATLAng__WASHng,184,1.070293,500.0,2681.302
CHINng__IPLSng,184,1.343598,500.0,5392.489
CHINng__NYCMng,184,1.075914,500.0,2737.064
DNVRng__KSCYng,184,0.903843,51.998,1030.118
DNVRng__SNVAng,184,0.325593,7.414,0.0
HSTNng__KSCYng,184,2.137882,500.0,13271.785
IPLSng__KSCYng,184,1.635145,500.0,8284.637
KSCYng__SNVAng,184,2.601189,500.0,17867.796
LOSAng__SNVAng,184,1.228564,500.0,4251.352
NYCMng__WASHng,184,0.107258,5.601,0.0
SNVAng__STTLng,184,1.30009,500.0,4960.897
ATLAM5__ATLAng,185,1.168864,500.0,3659.129
ATLAng__CHINng,185,0.641157,13.934,0.0
ATLAng__HSTNng,185,2.379898,500.0,15672.587
ATLAng__IPLSng,185,0.447844,9.055,0.0
ATLAng__WASHng,185,1.4417,500.0,6365.667
CHINng__IPLSng,185,1.334917,500.0,5306.374
CHINng__NYCMng,185,1.001045,500.0,1994.37
DNVRng__KSCYng,185,0.948075,96.293,1468.905
DNVRng__SNVAng,185,0.326603,7.425,0.0
HSTNng__KSCYng,185,2.34437,500.0,15320.154
IPLSng__KSCYng,185,1.640526,500.0,8338.02
KSCYng__SNVAng,185,2.705286,500.0,18900.438
LOSAng__SNVAng,185,1.19483,500.0,3916.715
NYCMng__WASHng,185,0.12257,5.698,0.0
SNVAng__STTLng,185,1.501672,500.0,6960.587
ATLAM5__ATLAng,186,1.154817,500.0,3519.788
ATLAng__CHINng,186,0.646888,14.16,0.0
ATLAng__HSTNng,186,2.163875,500.0,13529.639
ATLAng__IPLSng,186,0.426072,8.712,0.0
ATLAng__WASHng,186,1.071245,500.0,2690.75
CHINng__IPLSng,186,1.354215,500.0,5497.812
CHINng__NYCMng,186,1.064337,500.0,2622.225
DNVRng__KSCYng,186,0.89896,49.485,981.682
DNVRng__SNVAng,186,0.316585,7.316,0.0
HSTNng__KSCYng,186,2.115178,500.0,13046.571
IPLSng__KSCYng,186,1.667379,500.0,8604.404
KSCYng__SNVAng,186,2.564239,500.0,17501.252
LOSAng__SNVAng,186,1.174712,500.0,3717.138
NYCMng__WASHng,186,0.111446,5.627,0.0
SNVAng__STTLng,186,1.378734,500.0,5741.042
ATLAM5__ATLAng,187,1.124296,500.0,3217.018
ATLAng__CHINng,187,0.633633,13.648,0.0
ATLAng__HSTNng,187,2.1253,500.0,13146.978
ATLAng__IPLSng,187,0.789483,23.751,0.0
ATLAng__WASHng,187,1.067793,500.0,2656.51
CHINng__IPLSng,187,1.315549,500.0,5114.249
CHINng__NYCMng,187,1.048035,500.0,2460.508
DNVRng__KSCYng,187,0.93669,78.977,1355.968
DNVRng__SNVAng,187,0.311925,7.267,0.0
HSTNng__KSCYng,187,2.086015,500.0,12757.265
IPLSng__KSCYng,187,1.612513,500.0,8060.133
KSCYng__SNVAng,187,2.446655,500.0,16334.822
LOSAng__SNVAng,187,1.126252,500.0,3236.421
NYCMng__WASHng,187,0.108334,5.607,0.0
SNVAng__STTLng,187,1.332611,500.0,5283.506
ATLAM5__ATLAng,188,1.11336,500.0,3108.531
ATLAng__CHINng,188,0.774855,22.208,0.0
ATLAng__HSTNng,188,2.273808,500.0,14620.172
ATLAng__IPLSng,188,0.42542,8.702,0.0
ATLAng__WASHng,188,1.038801,500.0,2368.907
CHINng__IPLSng,188,1.284174,500.0,4803.01
CHINng__NYCMng,188,1.023831,500.0,2220.404
DNVRng__KSCYng,188,0.921679,63.84,1207.055
DNVRng__SNVAng,188,0.306159,7.206,0.0
HSTNng__KSCYng,188,2.080039,500.0,12697.983
IPLSng__KSCYng,188,1.570874,500.0,7647.075
KSCYng__SNVAng,188,2.449392,500.0,16361.97
LOSAng__SNVAng,188,1.151918,500.0,3491.026
NYCMng__WASHng,188,0.112515,5.634,0.0
SNVAng__STTLng,188,1.273537,500.0,4697.488
ATLAM5__ATLAng,189,1.158218,500.0,3553.519
ATLAng__CHINng,189,0.626878,13.4,0.0
ATLAng__HSTNng,189,2.346783,500.0,15344.092
ATLAng__IPLSng,189,0.456153,9.194,0.0
ATLAng__WASHng,189,1.2638,500.0,4600.898
CHINng__IPLSng,189,1.260151,500.0,4564.698
CHINng__NYCMng,189,0.996263,500.0,1946.932
DNVRng__KSCYng,189,0.891514,46.089,907.823
DNVRng__SNVAng,189,0.310622,7.253,0.0
HSTNng__KSCYng,189,2.049366,500.0,12393.712
IPLSng__KSCYng,189,1.573761,500.0,7675.708
KSCYng__SNVAng,189,2.439242,500.0,16261.284
LOSAng__SNVAng,189,1.13124,500.0,3285.905
NYCMng__WASHng,189,0.1063,5.595,0.0
SNVAng__STTLng,189,1.279422,500.0,4755.867
ATLAM5__ATLAng,190,1.110153,500.0,3076.722
ATLAng__CHINng,190,0.6358,13.729,0.0
ATLAng__HSTNng,190,2.09298,500.0,12826.363
ATLAng__IPLSng,190,0.431238,8.791,0.0
ATLAng__WASHng,190,1.09824,500.0,2958.542
CHINng__IPLSng,190,1.295706,500.0,4917.406
CHINng__NYCMng,190,0.985225,338.399,1837.428
DNVRng__KSCYng,190,0.871861,39.02,712.865
DNVRng__SNVAng,190,0.308139,7.227,0.0
HSTNng__KSCYng,190,2.022444,500.0,12126.645
IPLSng__KSCYng,190,1.573844,500.0,7676.53
KSCYng__SNVAng,190,2.37092,500.0,15583.527
LOSAng__SNVAng,190,1.078704,500.0,2764.739
NYCMng__WASHng,190,0.104559,5.584,0.0
SNVAng__STTLng,190,1.233601,500.0,4301.321
ATLAM5__ATLAng,191,1.100604,500.0,2981.987
ATLAng__CHINng,191,0.618641,13.111,0.0
ATLAng__HSTNng,191,2.089446,500.0,12791.3
ATLAng__IPLSng,191,0.409309,8.465,0.0
ATLAng__WASHng,191,1.044341,500.0,2423.858
CHINng__IPLSng,191,1.256703,500.0,4530.496
CHINng__NYCMng,191,0.983886,310.282,1824.145
DNVRng__KSCYng,191,0.892242,46.4,915.045
DNVRng__SNVAng,191,0.343002,7.61,0.0
HSTNng__KSCYng,191,2.012847,500.0,12031.443
IPLSng__KSCYng,191,1.57247,500.0,7662.898
KSCYng__SNVAng,191,2.389066,500.0,15763.533
LOSAng__SNVAng,191,1.140557,500.0,3378.327
NYCMng__WASHng,191,0.111174,5.625,0.0
SNVAng__STTLng,191,1.228712,500.0,4252.82
ATLAM5__ATLAng,192,1.063889,500.0,2617.779
ATLAng__CHINng,192,0.786186,23.385,0.0
ATLAng__HSTNng,192,2.216361,500.0,14050.306
ATLAng__IPLSng,192,0.399308,8.324,0.0
ATLAng__WASHng,192,0.99843,500.0,1968.425
CHINng__IPLSng,192,1.26845,500.0,4647.02
CHINng__NYCMng,192,0.99436,500.0,1928.048
DNVRng__KSCYng,192,0.857734,35.145,572.717
DNVRng__SNVAng,192,0.292069,7.063,0.0
HSTNng__KSCYng,192,1.986623,500.0,11771.302
IPLSng__KSCYng,192,1.518832,500.0,7130.81
KSCYng__SNVAng,192,2.344577,500.0,15322.201
LOSAng__SNVAng,192,1.113591,500.0,3110.818
NYCMng__WASHng,192,0.104248,5.582,0.0
SNVAng__STTLng,192,1.268872,500.0,4651.212
ATLAM5__ATLAng,193,1.082257,500.0,2799.992
ATLAng__CHINng,193,0.568523,11.588,0.0
ATLAng__HSTNng,193,2.040379,500.0,12304.555
ATLAng__IPLSng,193,0.411263,8.493,0.0
ATLAng__WASHng,193,1.037739,500.0,2358.37
CHINng__IPLSng,193,1.228873,500.0,4254.425
CHINng__NYCMng,193,0.920236,62.685,1192.743
DNVRng__KSCYng,193,0.875783,40.252,751.769
DNVRng__SNVAng,193,0.300993,7.153,0.0
HSTNng__KSCYng,193,2.001219,500.0,11916.097
IPLSng__KSCYng,193,1.496758,500.0,6911.843
KSCYng__SNVAng,193,2.331028,500.0,15187.802
LOSAng__SNVAng,193,1.118674,500.0,3161.245
NYCMng__WASHng,193,0.098404,5.546,0.0
SNVAng__STTLng,193,1.189184,500.0,3860.707
ATLAM5__ATLAng,194,1.098833,500.0,2964.421
ATLAng__CHINng,194,0.59117,12.23,0.0
ATLAng__HSTNng,194,2.115165,500.0,13046.434
ATLAng__IPLSng,194,0.417611,8.585,0.0
ATLAng__WASHng,194,1.050909,500.0,2489.017
CHINng__IPLSng,194,1.246957,500.0,4433.818
CHINng__NYCMng,194,0.977271,219.983,1758.528
DNVRng__KSCYng,194,0.868659,38.069,681.096
DNVRng__SNVAng,194,0.295613,7.098,0.0
HSTNng__KSCYng,194,2.029956,500.0,12201.167
IPLSng__KSCYng,194,1.510992,500.0,7053.039
KSCYng__SNVAng,194,2.356499,500.0,15440.471
LOSAng__SNVAng,194,1.063431,500.0,2613.238
NYCMng__WASHng,194,0.101964,5.568,0.0
SNVAng__STTLng,194,1.227575,500.0,4241.54
ATLAM5__ATLAng,195,1.262544,500.0,4588.433
ATLAng__CHINng,195,0.623231,13.271,0.0
ATLAng__HSTNng,195,2.258877,500.0,14472.06
ATLAng__IPLSng,195,0.394518,8.258,0.0
ATLAng__WASHng,195,1.005347,500.0,2037.042
CHINng__IPLSng,195,1.186898,500.0,3838.025
CHINng__NYCMng,195,0.977171,219.024,1757.541
DNVRng__KSCYng,195,0.875629,40.202,750.241
DNVRng__SNVAng,195,0.286493,7.008,0.0
HSTNng__KSCYng,195,2.171465,500.0,13604.932
IPLSng__KSCYng,195,1.468205,500.0,6628.597
KSCYng__SNVAng,195,2.466284,500.0,16529.54
LOSAng__SNVAng,195,1.351672,500.0,5472.587
NYCMng__WASHng,195,0.09218,5.508,0.0
SNVAng__STTLng,195,1.522025,500.0,7162.493
ATLAM5__ATLAng,196,1.019594,500.0,2178.373
ATLAng__CHINng,196,0.549329,11.095,0.0
ATLAng__HSTNng,196,1.949802,500.0,11406.031
ATLAng__IPLSng,196,0.423604,8.675,0.0
ATLAng__WASHng,196,0.955787,113.089,1545.406
CHINng__IPLSng,196,1.180437,500.0,3773.939
CHINng__NYCMng,196,0.903092,51.595,1022.672
DNVRng__KSCYng,196,0.838889,31.034,385.777
DNVRng__SNVAng,196,0.271614,6.864,0.0
HSTNng__KSCYng,196,1.869516,500.0,10609.603
IPLSng__KSCYng,196,1.469402,500.0,6640.465
KSCYng__SNVAng,196,2.193952,500.0,13828.001
LOSAng__SNVAng,196,1.036441,500.0,2345.494
NYCMng__WASHng,196,0.106092,5.593,0.0
SNVAng__STTLng,196,1.162133,500.0,3592.359
ATLAM5__ATLAng,197,1.009639,500.0,2079.621
ATLAng__CHINng,197,0.572289,11.69,0.0
ATLAng__HSTNng,197,1.92098,500.0,11120.118
ATLAng__IPLSng,197,0.370305,7.94,0.0
ATLAng__WASHng,197,0.960003,125.009,1587.229
CHINng__IPLSng,197,1.170266,500.0,3673.037
CHINng__NYCMng,197,0.88638,44.006,856.887
DNVRng__KSCYng,197,0.802854,25.362,28.31
DNVRng__SNVAng,197,0.276915,6.915,0.0
HSTNng__KSCYng,197,1.863669,500.0,10551.597
IPLSng__KSCYng,197,1.420556,500.0,6155.914
KSCYng__SNVAng,197,2.183055,500.0,13719.907
LOSAng__SNVAng,197,1.024235,500.0,2224.407
NYCMng__WASHng,197,0.114919,5.649,0.0
SNVAng__STTLng,197,1.128429,500.0,3258.012
ATLAM5__ATLAng,198,1.029996,500.0,2281.565
ATLAng__CHINng,198,0.565553,11.509,0.0
ATLAng__HSTNng,198,1.957193,500.0,11479.355
ATLAng__IPLSng,198,0.39874,8.316,0.0
ATLAng__WASHng,198,0.968904,160.791,1675.525
CHINng__IPLSng,198,1.161032,500.0,3581.436
CHINng__NYCMng,198,0.87076,38.688,701.941
DNVRng__KSCYng,198,0.831566,29.685,313.136
DNVRng__SNVAng,198,0.270421,6.853,0.0
HSTNng__KSCYng,198,1.864326,500.0,10558.112
IPLSng__KSCYng,198,1.4532,500.0,6479.744
KSCYng__SNVAng,198,2.179083,500.0,13680.506
LOSAng__SNVAng,198,1.01963,500.0,2178.732
NYCMng__WASHng,198,0.102948,5.574,0.0
SNVAng__STTLng,198,1.127488,500.0,3248.677
ATLAM5__ATLAng,199,1.006801,500.0,2051.463
ATLAng__CHINng,199,0.553029,11.186,0.0
ATLAng__HSTNng,199,1.915275,500.0,11063.53
ATLAng__IPLSng,199,0.368309,7.915,0.0
ATLAng__WASHng,199,0.962992,135.105,1616.879
CHINng__IPLSng,199,1.113198,500.0,3106.924
CHINng__NYCMng,199,0.878232,41.062,776.057
DNVRng__KSCYng,199,0.804984,25.639,49.439
DNVRng__SNVAng,199,0.281477,6.959,0.0
HSTNng__KSCYng,199,1.864394,500.0,10558.792
IPLSng__KSCYng,199,1.378885,500.0,5742.543
KSCYng__SNVAng,199,2.150524,500.0,13397.202
LOSAng__SNVAng,199,0.992057,500.0,1905.208
NYCMng__WASHng,199,0.088233,5.484,0.0
SNVAng__STTLng,199,1.1413,500.0,3385.699
ATLAM5__ATLAng,200,0.954028,108.763,1527.961
ATLAng__CHINng,200,0.564452,11.48,0.0
ATLAng__HSTNng,200,1.85073,500.0,10423.239
ATLAng__IPLSng,200,0.365046,7.875,0.0
ATLAng__WASHng,200,0.948609,97.293,1474.2
CHINng__IPLSng,200,1.120585,500.0,3180.199
CHINng__NYCMng,200,0.864652,36.942,641.352
DNVRng__KSCYng,200,0.772404,21.969,0.0
DNVRng__SNVAng,200,0.255272,6.714,0.0
HSTNng__KSCYng,200,1.826428,500.0,10182.167
IPLSng__KSCYng,200,1.393558,500.0,5888.092
KSCYng__SNVAng,200,2.127948,500.0,13173.242
LOSAng__SNVAng,200,0.991164,500.0,1896.346
NYCMng__WASHng,200,0.089826,5.493,0.0
SNVAng__STTLng,200,1.092541,500.0,2902.012
ATLAM5__ATLAng,201,1.05762,500.0,2555.593
ATLAng__CHINng,201,0.523949,10.503,0.0
ATLAng__HSTNng,201,1.878303,500.0,10696.765
ATLAng__IPLSng,201,0.357134,7.778,0.0
ATLAng__WASHng,201,0.909014,54.954,1081.421
CHINng__IPLSng,201,1.126114,500.0,3235.053
CHINng__NYCMng,201,0.852394,33.874,519.744
DNVRng__KSCYng,201,0.82604,28.742,258.314
DNVRng__SNVAng,201,0.255559,6.716,0.0
HSTNng__KSCYng,201,1.830267,500.0,10220.248
IPLSng__KSCYng,201,1.370995,500.0,5664.271
KSCYng__SNVAng,201,2.10742,500.0,12969.607
LOSAng__SNVAng,201,0.999636,500.0,1980.385
NYCMng__WASHng,201,0.095682,5.529,0.0
SNVAng__STTLng,201,1.124212,500.0,3216.182
ATLAM5__ATLAng,202,0.947557,95.342,1463.769
ATLAng__CHINng,202,0.552009,11.161,0.0
ATLAng__HSTNng,202,1.82935,500.0,10211.15
ATLAng__IPLSng,202,0.355602,7.759,0.0
ATLAng__WASHng,202,0.909268,55.107,1083.94
CHINng__IPLSng,202,1.114315,500.0,3118.002
CHINng__NYCMng,202,0.861943,36.217,614.478
DNVRng__KSCYng,202,0.753535,20.287,0.0
DNVRng__SNVAng,202,0.25306,6.694,0.0
HSTNng__KSCYng,202,1.74086,500.0,9333.331
IPLSng__KSCYng,202,1.375304,500.0,5707.017
KSCYng__SNVAng,202,2.090502,500.0,12801.784
LOSAng__SNVAng,202,0.974929,199.435,1735.298
NYCMng__WASHng,202,0.093294,5.514,0.0
SNVAng__STTLng,202,1.06775,500.0,2656.081
ATLAM5__ATLAng,203,0.972259,180.236,1708.805
ATLAng__CHINng,203,0.515413,10.318,0.0
ATLAng__HSTNng,203,1.801743,500.0,9937.291
ATLAng__IPLSng,203,0.412756,8.514,0.0
ATLAng__WASHng,203,0.866346,37.41,658.148
CHINng__IPLSng,203,1.070016,500.0,2678.561
CHINng__NYCMng,203,0.818525,27.552,183.771
DNVRng__KSCYng,203,0.708897,17.176,0.0
DNVRng__SNVAng,203,0.25827,6.741,0.0
HSTNng__KSCYng,203,1.757619,500.0,9499.581
IPLSng__KSCYng,203,1.315715,500.0,5115.898
KSCYng__SNVAng,203,2.082664,500.0,12724.03
LOSAng__SNVAng,203,0.963729,137.849,1624.187
NYCMng__WASHng,203,0.084931,5.464,0.0
SNVAng__STTLng,203,1.050671,500.0,2486.653
ATLAM5__ATLAng,204,0.932939,74.559,1318.755
ATLAng__CHINng,204,0.528996,10.616,0.0
ATLAng__HSTNng,204,1.743447,500.0,9358.999
ATLAng__IPLSng,204,0.386986,8.156,0.0
ATLAng__WASHng,204,0.852353,33.865,519.34
CHINng__IPLSng,204,1.070961,500.0,2687.937
CHINng__NYCMng,204,0.843225,31.893,428.791
DNVRng__KSCYng,204,0.749572,19.966,0.0
DNVRng__SNVAng,204,0.243527,6.61,0.0
HSTNng__KSCYng,204,1.702715,500.0,8954.928
IPLSng__KSCYng,204,1.343381,500.0,5390.343
KSCYng__SNVAng,204,2.002458,500.0,11928.382
LOSAng__SNVAng,204,0.918157,61.092,1172.115
NYCMng__WASHng,204,0.085713,5.469,0.0
